crop,year,out_of_range,knn_dist,err_baseline,err_gbm,centred_base,centred_gbm,bias_base,bias_gbm
cartofi,2011,0.0,0.22626704138231218,0.33733602321782286,0.006923582102652759,0.3817807575602137,-0.027888058596994725,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.19463895057424674,0.6532189977108849,0.378667077214184,0.6976637320532757,-0.4134787179138315,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.2066834358652264,0.40183314643481705,0.10585495482423646,0.44627788077720787,-0.14066659552388394,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.154870681226303,0.16267916351116352,0.3872978938828524,0.20712389785355434,0.3524862531832049,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.15265120968045925,0.06195674930308037,0.2898600040212349,-0.017512014960689548,0.2550483633215874,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.17926214673044746,0.08975886386484166,0.424990308162033,0.1342035982072325,0.3901786674623855,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.15088411757842407,1.0683556493931228,1.0318202932990888,1.1128003837355136,0.9970086525994413,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.16170938811978633,0.891909534668184,0.9924682602374735,-0.8474648003257932,-1.027279900937121,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.14729195429850003,1.1427133971765353,0.8391467200474905,-1.0982686628341445,-0.873958360747138,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.21123405678630447,1.5683084966874912,1.553285208684902,-1.5238637623451003,-1.5880968493845495,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.11912108890268283,0.022961245275561204,0.10835569079624019,0.02148348906682962,0.0735440500965927,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.1761382763248632,0.3787560962651799,0.16287108197365852,0.42320083060757074,0.12805944127401103,0.044444734342390824,-0.034811640699647484
cartofi,2011,0.0,0.14780685188911805,1.6186007925531118,0.760765312708024,-1.574156058210721,-0.7955769534076715,0.044444734342390824,-0.034811640699647484
cartofi,2012,0.08126963308685786,0.6233379765961364,1.4966215006889638,1.365318516109637,1.0575835501747726,1.112664332650318,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.45032655616327116,0.7537673834350289,1.5780208775860949,-1.1928053339492202,-1.8306750610454139,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.36136121136326355,0.4022034846558791,0.08996909518902463,-0.03683446585831218,-0.34262327864834363,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.41717713588337635,1.4344493433935375,2.3848497444035504,-1.8734872939077287,-2.6375039278628694,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.29206109300220956,0.8164608243907234,0.7345141215666815,-1.2554987749049147,-0.9871683050260005,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.43620591898108874,0.5420477343939272,0.33442891592894153,0.10300978387973592,0.08177473246962252,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.4443553848830349,0.6898939351955988,1.727015672033445,-1.12893188570979,-1.979669855492764,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.3642154743769339,0.20292816516951584,0.6228537192079755,-0.23610978534467542,-0.8755079026672945,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.45481766882701447,0.6549879050753189,0.11822463539692851,0.21594995456112764,-0.1344295480623905,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.37040747660516743,0.7524794193279414,0.9643739554651409,0.3134414688137501,0.7117197720058219,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.25274061423011834,1.8010996096083223,1.3032267489705984,1.362061659094131,1.0505725655112794,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.43891438605849453,0.6661111756034606,0.403779840562819,0.2270732250892693,0.1511256571035,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.37884902256898717,0.48178340203452263,0.11816018946894546,0.04274545152033138,-0.13449399399037354,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.3136920364230309,0.684520471205748,0.7128420006318623,0.8073416417728367,0.27380405011767106,0.5546874583135177,-0.43903795051419126,-0.252654183459319
cartofi,2012,0.0,0.41337232978673405,0.15658924801385687,0.0007802952550965969,-0.2824487025003344,-0.2518738882042224,-0.43903795051419126,-0.252654183459319
